X,Y,OBJECTID,StopId,StopAbbr,StopName,NodeAbbr,OnStreet,AtStreet,Lon,Lat,GeoStatus,Comments,BayNum,FacingDir,FareZoneId,CurbType,InService,Preferred,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,URL,DATASOURCE,UA
1015589.04790026,440478.247703411,92,13299,22BE(SE),22nd St/Belvedere, ,E 22ND ST,S BELVEDERE AVE,-110896318,32206844,-214748363, , , ,0,W5,1,0,0,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13299.jpg,TDOT_BUSSTOPS,
1046836.56725722,440623.613517061,93,14534,22BR(NW),22nd St/Brown, ,E 22ND ST,E C MARIA,-110795301,32206388,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14534.jpg,TDOT_BUSSTOPS,
1046994.52165354,440576.142060369,94,14539,22BR(SE),22nd St/Brown, ,E 22ND ST,S BROWN AVE,-110794792,32206253,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14539.jpg,TDOT_BUSSTOPS,
1020943.39993438,440509.854002625,95,13304,22BV(SE),22nd St/Beverly, ,E 22ND ST,S BEVERLY AVE,-110879008,32206790,-214748363, , , ,0,W4,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13304.jpg,TDOT_BUSSTOPS,
1031380.31922572,440568.576771654,96,13344,22CA(NE),22nd St/Carnegie Dr, ,E 22ND ST,S CARNEGIE DR,-110845267,32206670,-214748363, , ,0,0,W2,1,0,0,0,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13344.jpg,TDOT_BUSSTOPS,
1006090.80183727,440453.848425195,97,13362,22CC(NW),22nd St/Country Club,22NDCOCL,E 22ND ST,S COUNTRY CLUB RD,-110927024,32207021,-214748363, ,Cac bl dbl,1,0,W5,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13362.jpg,TDOT_BUSSTOPS,
1006352.46784777,440390.041010499,98,11751,22CC(SE),22nd St/Country Club,22NDCOCL,22ND ST,COUNTRY CLUB,-110926180,32206839,-1, ,Cac blue,1,0,W5,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11751.jpg,TDOT_BUSSTOPS,
1024498.31463255,440639.320866145,99,13348,22CL(NW),22nd St/Colonia, ,E 22ND ST,S COLONIA AVE,-110867512,32207051,-214748363,backless concrete bench, , ,0,W6,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13348.jpg,TDOT_BUSSTOPS,
1013978.88057743,440550.687664039,100,13357,22CO(NW),22nd St/Columbus, ,E 22ND ST,S BRYANT AVE,-110901521,32207085,-214748363, ,CusUA-gn11,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13357.jpg,TDOT_BUSSTOPS,
1014275.62171916,440475.99442257,101,13298,22CO(SE),22nd St/Columbus, ,E 22ND ST,S BELVEDERE AVE,-110900564,32206872,-214748363, ,G-bl96,1,0,W5,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13298.jpg,TDOT_BUSSTOPS,
1021854.55085302,440622.719160102,102,304,22CR(NW),22nd St/Craycroft,22NDCRAY,E 22ND ST,S BEVERLY AVE,-110876059,32207076,-214748363,two trash cans,Cac-ad,1,0,W6,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/304.jpg,TDOT_BUSSTOPS,
1022301.98917323,440513.172244094,103,311,22CR(SE),22nd St/Craycroft,22NDCRAY,E 22ND ST,S CRAYCROFT RD,-110874616,32206763,-214748363, ,cac bl dbl,1,0,W4,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/311.jpg,TDOT_BUSSTOPS,
1043152.45734908,440630.867125981,104,14536,22CS(NW),22nd St/Cmo Seco, ,E 22ND ST,S CMO SECO,-110807210,32206513,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14536.jpg,TDOT_BUSSTOPS,
1043411.4855643,440530.937007874,105,14537,22CS(SE),22nd St/Cmo Seco, ,E 22ND ST,N CMO SECO,-110806376,32206231,-214748363, , ,0,0,W2,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14537.jpg,TDOT_BUSSTOPS,
1010156.87565617,440534.825787403,106,13359,22DO(NW),22nd St/Dodge, ,E 22ND ST,S DODGE AVE,-110913877,32207140,-214748363, , , ,0,W6,1,0,0,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13359.jpg,TDOT_BUSSTOPS,
1010286.34514436,440417.423884511,107,13296,22DO(SE),22nd St/Dodge, ,E 22ND ST,S DODGE AVE,-110913462,32206814,-214748363, , , ,0,W5,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13296.jpg,TDOT_BUSSTOPS,
995998.689632546,440330.818897635,108,13367,22EU(NW),22nd St/Euclid, ,E 22ND ST,EUCLID,-110959653,32206934,-1, , , ,0,W5,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13367.jpg,TDOT_BUSSTOPS,
996199.587270342,440280.216535434,109,13286,22EU(SE),22nd St/Euclid, ,E 22ND ST,EUCLID,-110959005,32206790,-1, , , ,0,W5,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13286.jpg,TDOT_BUSSTOPS,
1029716.56955381,440547.670275591,110,13345,22FO(NW),22nd St/Fordham, ,E 22ND ST,FORDHAM,-110850646,32206658,-1, ,G purple,1,0,W4,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13345.jpg,TDOT_BUSSTOPS,
1045825.37598425,440616.718832023,111,16001,22GO(NE),22nd St/Gollob Rd, ,E 22ND ST,E CALLE MARIA,-110798570,32206398,-214748363,backless concrete bench, , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16001.jpg,TDOT_BUSSTOPS,
1048394.27985564,440669.734908134,112,14533,22HA(NW),22nd St/Harrison,22STHARR,E 22ND ST,S HARRISON RD,-110790264,32206470,-214748363, ,S1ad-pu08,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14533.jpg,TDOT_BUSSTOPS,
1048706.94750656,440559.855971128,113,15981,22HA(SE),22nd St/Harrison,22STHARR,E 22ND ST,S HARRISON RD,-110789257,32206159,-214748364,new bus stop effective 09-25-16, , ,0,W4,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/15981.jpg,TDOT_BUSSTOPS,
1053441.24343832,440737.192913383,114,15990,22HO(NW),22nd St/Houghton, ,E 22ND ST,S HOUGHTON RD,-110773947,32206509,-214748364, , , ,0,W2,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15990.jpg,TDOT_BUSSTOPS,
1012755.43405512,440552.982611552,115,13358,22IR(NW),22nd St/Irving, ,E 22ND ST,S IRVING AVE,-110905476,32207123,-214748363, ,S1ad-pu04,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13358.jpg,TDOT_BUSSTOPS,
1013039.96391076,440460.699475065,116,13297,22IR(SE),22nd St/Irving, ,E 22ND ST,IRVING,-110904559,32206862,-1, ,G-bl91,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13297.jpg,TDOT_BUSSTOPS,
998761.072834644,440394.455380574,117,16115,22KI(NW),22nd St/Kino Pkwy, ,E 22ND ST,S KINO PW,-110950721,32207041,-214748363, ,S1-bl17,1,0,W5,1,0,1,1,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16115.jpg,TDOT_BUSSTOPS,
1032490.55216536,440568.745406821,118,11868,22KO(NW),22nd St/Kolb,22STKOLB,E 22ND ST,KOLB,-110841678,32206640,-1, ,G,1,0,W4,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11868.jpg,TDOT_BUSSTOPS,
1032884.30872703,440448.979002625,119,12338,22KO(SE),22nd St/Kolb,22STKOLB,E 22ND ST,S KOLB RD,-110840409,32206300,-214748363, ,Cac-ad,1,0,W4,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12338.jpg,TDOT_BUSSTOPS,
1007395.42322835,440537.195538059,120,16003,22LA(NW),22nd St/Lakeshore Ln, ,N SUN TRAN BLVD,E TANGELO DR,-110922804,32207217,-214748363,moved from Jones NW Oct17,S1-bl17,1,0,W6,1,0,0,1,0,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16003.jpg,TDOT_BUSSTOPS,
1031524.00065617,440460.856627293,121,12337,22LE(SW),22nd St/Lehigh Dr, ,E 22ND ST,LEHIGH DR,-110844806,32206370,-1, , ,1,0,W4,1,0,0,0,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12337.jpg,TDOT_BUSSTOPS,
1041813.73851706,440617.441272967,122,13335,22LU(NW),22nd St/Lusk, ,E 22ND ST,S SARNOFF DR,-110811538,32206514,-214748363, ,G,1,0,W2,1,0,1,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13335.jpg,TDOT_BUSSTOPS,
1041824.52296588,440531.320866145,123,13319,22LU(SW),22nd St/Lusk, ,E 22ND ST,LUSK,-110811506,32206277,-1, , , ,0,W2,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13319.jpg,TDOT_BUSSTOPS,
1020197.94652231,440600.53871391,124,13352,22MA(NW),22nd St/Magnolia, ,E 22ND ST,S MAGNOLIA AVE,-110881415,32207059,-214748363, ,Cac-ad,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13352.jpg,TDOT_BUSSTOPS,
991964.949146982,440267.866469815,125,13370,22ME(NW),22nd St/Meyer Av, ,E 22ND ST,MEYER AV,-110972695,32206859,-1, , , ,0,W5,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13370.jpg,TDOT_BUSSTOPS,
1017513.65255906,440585.71128609,126,13354,22MV(NW),22nd St/Mountain View, ,E 22ND ST,S MOUNTAIN VIEW AVE,-110890093,32207089,-214748363, , , ,0,W6,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13354.jpg,TDOT_BUSSTOPS,
1018065.86515748,440484.021325462,127,13301,22MV(SE),22nd St/Mountain View, ,E 22ND ST,S MOUNTAIN VIEW,-110888311,32206795,-1, , , ,0,W4,1,0,1,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13301.jpg,TDOT_BUSSTOPS,
1045581.28937008,440558.148622051,128,14538,22OP(SE),22nd St/Oak Park, ,E 22ND ST,S GOLLOB RD,-110799361,32206244,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14538.jpg,TDOT_BUSSTOPS,
1036595.21391076,440602.769028872,129,13338,22PA(NW),22nd St/Pantano Rd, ,E 22ND ST,S PANTANO RD,-110828408,32206620,-214748363, ,cac blue,1,0,W2,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13338.jpg,TDOT_BUSSTOPS,
1037282.36384514,440502.034776904,130,12340,22PA(SE),22nd St/Pantano Rd, ,E 22ND ST,PANTANO RD,-110826190,32206324,-1, ,Cac-ad,1,0,W4,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12340.jpg,TDOT_BUSSTOPS,
996860.885498688,440355.605643041,131,10923,22PK(NW),22nd St/Park,22STPARK,E 22ND ST,S PARK AVE,-110956865,32206981,-214748363, ,Cac-ad,1,0,W5,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/10923.jpg,TDOT_BUSSTOPS,
997251.18175853,440295.422572181,132,10864,22PK(SE),22nd St/Park,22STPARK,E 22ND ST,S PARK AVE,-110955605,32206806,-214748363, ,Cac-ad,1,0,W5,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/10864.jpg,TDOT_BUSSTOPS,
1028516.18471128,440436.095800526,133,13309,22PO(SE),22nd St/Av Polar, ,E 22ND ST,S AMHERST DR,-110854530,32206384,-214748363, , , ,0,W4,1,0,0,0,1,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13309.jpg,TDOT_BUSSTOPS,
1037902.94947506,440589.836942255,134,11866,22PP(NW),22nd St/Pantano Pkwy,22PNPKWY,E 22ND ST,S PANTANO RD,-110824181,32206548,-214748363, ,Cac-ad,1,0,W2,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11866.jpg,TDOT_BUSSTOPS,
1038270.96030184,440509.531167977,135,13316,22PP(SE),22nd St/Pantano Pkwy,22PNPKWY,E 22ND ST,PANTANO PKWY,-110822994,32206317,-1, ,Cac-ad,1,0,W4,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13316.jpg,TDOT_BUSSTOPS,
1035100.27198163,440590.579396322,136,11867,22PR(NW),22nd St/Prudence, ,E 22ND ST,S PRUDENCE RD,-110833241,32206628,-214748363, ,G,1,0,W2,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11867.jpg,TDOT_BUSSTOPS,
1035355.72834646,440504.741141729,137,12339,22PR(SE),22nd St/Prudence, ,E 22ND ST,S PRUDENCE RD,-110832418,32206385,-214748364, ,cac blue,1,0,W4,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12339.jpg,TDOT_BUSSTOPS,
1008941.8503937,440430.372375324,138,11754,22PV(SW),22nd St/Palo Verde, ,E 22ND ST,S PALO VERDE AVE,-110917808,32206884,-214748363, ,G-bl96r,1,0,W5,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11754.jpg,TDOT_BUSSTOPS,
1008729.94225722,440531.732611552,139,16004,22RA(NW),22nd St/Randolph Way, ,N SUN TRAN BLVD,E TANGELO DR,-110918490,32207168,-214748363,moved from NEC Oct17,S1-bl17,1,0,W6,1,0,1,1,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16004.jpg,TDOT_BUSSTOPS,
1007641.62368766,440406.673884511,140,11752,22RA(SE),22nd St/Randolph Pkwy, ,E 22ND ST,S JONES BLVD,-110922012,32206852,-214748363, ,cac blue,1,0,W5,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11752.jpg,TDOT_BUSSTOPS,
1019626.10465879,440490.979330711,141,13302,22RO(SE),22nd St/Rosemont, ,S 22ND ST,ROSEMONT,-110883267,32206773,-1, , , ,0,W4,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13302.jpg,TDOT_BUSSTOPS,
1024732.38385827,440554.648622051,142,13307,22SA(SW),22nd St/Sahuara Av, ,E 22ND ST,S SAHUARA AVE,-110866758,32206812,-214748363, , , ,0,W4,1,0,1,0,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13307.jpg,TDOT_BUSSTOPS,
1040537.54330709,440600.707349084,143,12366,22SF(NW),22nd St/Sarnoff, ,E 22ND ST,S SARNOFF DR,-110815664,32206504,-214748363, ,S1ad-pl04,1,0,W2,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12366.jpg,TDOT_BUSSTOPS,
1040756.63156168,440533.457677163,144,12341,22SF(SE),22nd St/Sarnoff, ,E 22ND ST,S SARNOFF DR,-110814958,32206313,-214748363, , , ,0,W2,1,0,0,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12341.jpg,TDOT_BUSSTOPS,
1029874.41240158,440446.268700786,145,13310,22SI(SE),22nd St/Av Sirio, ,E 22ND ST,S AVE SIRIO,-110850139,32206375,-214748363, ,F purple,1,0,W4,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13310.jpg,TDOT_BUSSTOPS,
997946.579724409,440362.406167977,146,10922,22SR(NW),22nd St/Santa Rita, ,E 22ND ST,S SANTA RITA AVE,-110953355,32206973,-214748363, , , ,0,W5,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/10922.jpg,TDOT_BUSSTOPS,
1039835.36187664,440597.16141732,147,13337,22SV(NE),22nd St/Sherwood Village Dr, ,E 22ND ST,S SHERWOOD VILLAGE DR,-110817934,32206514,-214748363, , , ,0,W2,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13337.jpg,TDOT_BUSSTOPS,
1039311.27198163,440511.763123363,148,13317,22SV(SE),22nd St/Sherwood Village Dr, ,E 22ND ST,S SHERWOOD VILLAGE DR,-110819631,32206294,-214748363, , , ,0,W4,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13317.jpg,TDOT_BUSSTOPS,
1016676.15715223,440565.717519686,149,13355,22SW(NW),22nd St/Swan, ,E 22ND ST,S SWAN RD,-110892801,32207056,-214748363, ,F-bl17r,1,0,W6,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13355.jpg,TDOT_BUSSTOPS,
1016920.38090551,440484.362204723,150,13300,22SW(SE),22nd St/Swan, ,E 22ND ST,S SWAN RD,-110892014,32206826,-214748363, ,F refurb,1,0,W4,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13300.jpg,TDOT_BUSSTOPS,
1034173.70144357,440475.739173226,151,13313,22TQ(SE),22nd St/Turquoise, ,E 22ND ST,S TURQUOISE VISTA,-110836240,32206338,-214748363, , , ,0,W4,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13313.jpg,TDOT_BUSSTOPS,
1033883.41469816,440580.156496063,152,13341,22TQ*NW*,22nd St/Turquoise, ,E 22ND ST,S TURQUOISE VISTA,-110837175,32206633,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13341.jpg,TDOT_BUSSTOPS,
1004765.30413386,440420.206036747,153,13363,22TR(NW),22nd St/Treat, ,E 22ND ST,S TREAT AVE,-110931310,32206962,-214748363, , , ,0,W5,1,0,0,0,1,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13363.jpg,TDOT_BUSSTOPS,
1005194.59645669,440359.745734908,154,13291,22TR(SE),22nd St/Treat, ,E 22ND ST,S TREAT AVE,-110929924,32206785,-214748363, ,cac blue,1,0,W5,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/13291.jpg,TDOT_BUSSTOPS,
1003513.42158793,440421.125,155,13364,22TU(NW),22nd St/Tucson, ,E 22ND ST,S TUCSON BL,-110935357,32206996,-214748363, ,G-bl99r,1,0,W5,1,0,1,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13364.jpg,TDOT_BUSSTOPS,
1003693.59776903,440337.633858271,156,11932,22TU(SE),22nd St/Tucson, ,E 22ND ST,S TUCSON BLVD,-110934777,32206762,-214748363, ,G-bl??r,1,0,W5,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11932.jpg,TDOT_BUSSTOPS,
1023646.96817585,440643.75688976,157,13349,22VB(NE),22nd St/Van Buren, ,E 22ND ST,S VAN BUREN AVE,-110870264,32207086,-214748363, , , ,0,W6,1,0,0,0,1,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13349.jpg,TDOT_BUSSTOPS,
1023561.66535433,440540.687992126,158,13306,22VB(SE),22nd St/Van Buren, ,E 22ND ST,S VAN BUREN AVE,-110870543,32206805,-214748363, , , ,0,W4,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13306.jpg,TDOT_BUSSTOPS,
1027331.5800525,440606.332349084,159,70,22WI(NW),22nd St/Wilmot,22STWLMT,E 22ND ST,S WILMOT RD,-110858354,32206884,-214748363, ,G-bl85r,1,0,W6,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/70.jpg,TDOT_BUSSTOPS,
1027571.14895013,440498.084317587,160,75,22WI(SE),22nd St/Wilmot,22STWLMT,E 22ND ST,S WILMOT RD,-110857583,32206580,-214748363, ,G-bl,1,0,W4,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/75.jpg,TDOT_BUSSTOPS,
577322.66929134,376618.547244094,161,16091,2821(SW),SS/Indian Rt 28/Indian Rt 21, ,W INDIAN ROUTE 28,INDIAN ROUTE 21,-112312566,32034796,-214748363,Pisinemo Rt.486, , ,0,TO,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16091.jpg,TDOT_BUSSTOPS,
991498.213582676,437580.911745407,162,12016,2910(SE),29th St/10th Av, ,W 29TH ST,S 10TH AVE,-110974280,32199485,-214748363, , , ,0,ST,1,0,0,0,1,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12016.jpg,TDOT_BUSSTOPS,
990794.358923886,437553.648293965,163,12015,2911(SW),29th St/11th Av, ,W 29TH ST,S 11TH AVE,-110976556,32199427,-214748363, ,STu-ad,1,0,ST,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12015.jpg,TDOT_BUSSTOPS,
990863.051181104,437622.648293965,164,12501,2911*NW*,29th St/11th Av, ,W 29TH ST,S 11TH AVE,-110976332,32199615,-214748363, ,STad-rd06,1,0,ST,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12501.jpg,TDOT_BUSSTOPS,
1018053.70439633,437874.107939631,165,11761,2948(EB),29th St/4880 E 29th St, ,29TH ST, ,-110888431,32199622,-1,Freedom Park Apts, , ,0,W4,1,0,0,0,1,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11761.jpg,TDOT_BUSSTOPS,
1018261.14862205,437953.225721784,166,11826,2949(WB),29th St/4929 E 29th St, ,29ST ST, ,-110887758,32199834,-1,Freedom Park Apts, , ,0,W4,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11826.jpg,TDOT_BUSSTOPS,
993172.631561682,437630.192913383,167,198,296A(NW),29th St/6th Av,29ST06AV,W 29TH ST,S 6TH AVE,-110968866,32199580,-214748363, , , ,0,ST,1,1,0,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/198.jpg,TDOT_BUSSTOPS,
993361.848097112,437607.484908134,168,197,296A(SE),29th St/6th Av,29ST06AV,E 29TH ST,S 6TH AVE,-110968255,32199513,-214748363, ,STu-ad,1,0,ST,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/197.jpg,TDOT_BUSSTOPS,
991797.697506562,437613.007874019,169,12500,299A(NW),29th St/9th Av, ,W 29TH ST,S 9TH AVE,-110973311,32199566,-214748363, , , ,0,ST,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12500.jpg,TDOT_BUSSTOPS,
1026163.89468504,438011.962598428,170,11821,29AL(NW),29th St/Alamo, ,E 29TH ST,S SONOITA AVE,-110862211,32199785,-214748363, , , ,0,W4,1,0,0,0,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11821.jpg,TDOT_BUSSTOPS,
1020740.00524934,437960.303149603,171,11824,29BE(NW),29th St/Beverly, ,E 29TH ST,S BEVERLY AVE,-110879745,32199788,-214748363,backless concrete bench, , ,0,W4,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11824.jpg,TDOT_BUSSTOPS,
1021093.20144357,437874.207349084,172,12778,29BE(SE),29th St/Beverly, ,E 29TH ST,S BEVERLY AVE,-110878606,32199542,-214748363, , , ,0,W4,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12778.jpg,TDOT_BUSSTOPS,
1015648.02230971,437947.605314963,173,11828,29BL(NW),29th St/Belvedere(NW), ,E 29TH ST,S BELVEDERE AVE,-110896205,32199887,-214748363,Moved from NEC to NWC Nov20, , ,0,W5,1,0,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11828.jpg,TDOT_BUSSTOPS,
1015365.08792651,437868.515748031,174,11758,29BL*SW*,29th St/Belvedere(SW), ,E 29TH ST,S BELVEDERE,-110897122,32199677,-214748363, , , ,0,W5,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11758.jpg,TDOT_BUSSTOPS,
1014300.21883202,437938.842847772,175,11829,29CO(NE),29th St/Columbus,29STCLMB,E 29TH ST,S COLUMBUS BLVD,-110900562,32199898,-214748363, ,G,1,0,W5,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11829.jpg,TDOT_BUSSTOPS,
1014402.39206037,437864.494750656,176,16119,29CO(SE),29th St/Columbus, ,E 29TH ST,S COLUMBUS BLVD,-110900234,32199691,-214748363,moved from SWC,G,1,0,W5,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16119.jpg,TDOT_BUSSTOPS,
1021895.76049869,437963.10104987,177,14344,29CR(NW),29th St/Craycroft,29STCRAY,E 29TH ST,S CRAYCROFT RD,-110876009,32199765,-214748363, ,Cac-blue,1,0,W4,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14344.jpg,TDOT_BUSSTOPS,
1022323.26279528,437903.206364833,178,12779,29CR(SE),29th St/Craycroft,29STCRAY,E 29TH ST,S CRAYCROFT RD,-110874629,32199589,-214748363, ,F blue,1,0,W4,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12779.jpg,TDOT_BUSSTOPS,
1020457.06036745,437883.353018373,179,11763,29FA(SE),29th St/Farwell, ,E 29TH ST,S FARWELL AV,-110880662,32199584,-214748363, , , ,0,W4,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11763.jpg,TDOT_BUSSTOPS,
1012775.14796588,437930.650262468,180,140,29IR(NW),29th St/Irving, ,E 29TH ST,S IRVING AVE,-110905492,32199915,-214748363, ,G-bl??r,1,0,W5,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/140.jpg,TDOT_BUSSTOPS,
1013048.74671916,437851.725721784,181,135,29IR(SE),29th St/Irving, ,E 29TH ST,S IRVING AVE,-110904610,32199691,-214748363, , , ,0,W5,1,0,0,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/135.jpg,TDOT_BUSSTOPS,
1019351.96555118,437952.767060369,182,11825,29RO(NW),29th St/Rosemont, ,E 29TH ST,S ROSEMONT AVE,-110884232,32199804,-214748363, ,G,1,0,W4,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11825.jpg,TDOT_BUSSTOPS,
1019770.76115486,437864.740485564,183,11762,29RO(SE),29th St/Rosemont, ,E 29TH ST,S ROSEMONT AVE,-110882881,32199551,-214748363,backless concrete bench, , ,0,W4,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11762.jpg,TDOT_BUSSTOPS,
